source,target,messageCount
174,1434,44
174,1565,3
174,1648,21
174,260,12
174,32,1
174,321,1
174,335,5
174,41,1
174,44,1
174,569,6
174,63,15
174,679,2
174,70,1
174,701,3
1740,504,4
1741,1029,3
1741,1049,1
1741,1282,4
1741,1380,1
1741,1391,4
1741,1497,2
1741,1673,3
1741,1792,1
1741,1796,1
1741,1832,1
1741,1847,1
1741,277,7
1741,297,1
1741,391,2
1741,463,1
1741,475,8
1741,523,1
1741,537,1
1741,588,1
1741,59,1
1741,593,1
1741,626,1
1741,773,2
1741,783,11
1741,784,2
1741,798,1
1741,815,1
1741,840,1
1741,899,1
1741,975,1
1742,1713,3
1742,189,1
1742,19,1
1742,193,1
1742,211,11
1742,249,1
1742,674,1
1742,9,1
1743,105,1
1743,1713,1
1744,1253,3
1744,1406,2
1744,1509,1
1744,1540,6
1744,42,2
1745,176,1
1745,41,1
1746,1021,1
1746,1029,2
1746,1198,1
1746,1395,1
1746,1730,2
1747,176,1
1748,1075,3
1748,1362,2
1748,1406,15
1748,1440,2
1748,1472,4
1748,172,12
1748,3,1
1748,384,3
1748,431,8
1748,468,2
1748,67,2
1748,799,2
1748,830,2
1748,97,2
1748,970,8
1749,1063,1
1749,1127,1
1749,1727,2
1749,1734,1
1749,189,5
1749,19,1
1749,32,1
1749,346,6
1749,361,2
1749,644,2
1749,67,1
1749,9,1
1749,95,1
1749,995,2
175,103,9
175,105,4
175,1052,1
175,1083,1
175,12,35
175,1421,3
175,1522,1
175,1619,2
175,1713,1
175,176,1
175,1814,5
175,189,2
175,19,1
175,191,13
175,214,6
175,224,11
175,239,2
175,249,1
175,309,1
175,32,12
175,321,1
175,357,1
175,38,1
175,395,1
175,398,2
175,424,4
175,430,1
175,456,1
175,469,1
175,48,40
175,485,1
175,50,1
175,640,12
175,67,1
175,733,1
175,770,1
175,810,38
175,834,3
175,9,9
175,95,17
175,986,1
1750,1168,5
1750,1231,3
1750,1246,2
1750,1338,3
1750,1542,2
1750,1796,2
1750,1799,2
1750,1881,8
1750,393,1
1750,538,1
1750,561,33
1751,3,1
1752,1332,1
1752,1831,2
1752,9,2
1753,1535,1
1753,9,1
1754,1545,4
1754,1644,9
1755,1557,1
1755,642,1
1756,105,11
1756,1130,5
1756,1255,7
1756,1312,9
1756,1346,5
1756,1375,4
1756,1403,9
1756,1436,5
1756,144,3
1756,1485,8
1756,1565,3
1756,1603,1
1756,1624,34
1756,1629,5
1756,1644,20
1756,1655,1
1756,1675,7
1756,1781,19
1756,1833,1
1756,212,1
1756,245,1
1756,286,10
1756,429,1
1756,474,3
1756,483,12
1756,503,77
1756,525,7
1756,69,3
1756,713,5
1756,8,5
1756,969,14
1757,1436,1
1758,144,23
1758,1624,2
1758,1644,16
1758,167,3
1758,1845,1
1758,474,2
1759,9,1
176,1001,5
176,101,22
176,1021,7
176,1026,5
176,1056,2
176,1142,5
176,1161,1
176,12,1
176,120,1
176,1236,19
176,1285,4
176,1302,5
176,132,1
176,1384,1
176,1423,21
176,1436,2
176,1474,3
176,149,1
176,1493,19
176,154,1
176,1565,78
176,1585,7
176,1603,2
176,166,2
176,1665,7
176,1745,1
176,1747,1
176,175,1
176,177,1
176,180,1
176,181,1
176,184,2
176,185,1
176,188,1
176,190,1
176,192,1
176,196,1
176,197,1
176,198,2
176,199,1
176,20,1
176,200,1
176,201,2
176,202,1
176,203,1
176,204,2
176,216,1
176,217,1
176,218,1
176,221,1
176,223,1
176,226,1
176,233,2
176,248,5
176,250,1
176,256,1
176,263,3
176,267,1
176,269,1
176,270,2
176,277,76
176,283,4
176,284,1
176,297,5
176,299,1
176,3,3
176,300,1
176,306,1
176,311,2
176,315,1
176,316,1
176,319,1
176,32,2
176,324,1
176,374,1
176,378,2
176,392,11
176,396,13
176,41,11
176,419,1
176,42,2
176,439,2
176,445,1
176,453,1
176,463,4
176,475,9
176,483,1
176,502,14
176,515,2
176,523,9
176,53,2
176,561,2
176,58,1
176,595,13
176,598,2
176,603,6
176,607,1
176,61,2
176,63,10
176,638,16
176,697,1
176,707,1
176,72,2
176,777,4
176,8,1
176,81,5
176,815,11
176,817,7
176,823,1
176,840,15
176,86,1
176,864,5
176,871,1
176,898,1
176,928,22
176,94,1
176,969,6
176,97,1
176,975,11
176,978,3
176,983,3
1760,67,1
1760,9,1
1761,144,1
1762,1281,21
1762,245,1
1762,308,18
1762,431,4
1763,12,5
1763,9,5
1764,615,1
1765,1253,5
1765,72,4
1766,1023,1
1767,67,1
1767,95,1
1768,1543,1
1768,1601,1
1768,1866,1
1768,67,1
1769,67,1
177,1009,4
177,103,3
177,1539,7
177,164,1
177,176,1
177,180,4
177,181,2
177,32,15
177,321,1
177,38,13
177,394,2
177,41,31
177,514,5
177,9,21
1770,67,2
1771,105,16
1771,1127,5
1771,1281,3
1771,1285,5
1771,1297,3
1771,1340,1
1771,1681,4
1771,1788,4
1771,1789,5
1771,431,3
1771,719,3
1772,1395,15
1772,1624,3
1772,353,2
1773,1253,5
1773,1282,5
1773,673,2
1773,679,3
1774,697,1
1775,1713,3
1775,1716,2
1775,51,6
1775,67,4
1775,852,2
1776,67,1
1777,67,2
1778,234,2
1779,1,1
178,164,1
1780,1255,1
1781,105,8
1781,1332,17
1781,140,2
1781,1601,6
1781,1624,20
1781,1657,2
1781,1756,19
1781,1783,22
1781,1852,5
1781,1899,1
1781,32,4
1781,398,26
1781,415,1
1781,469,4
1781,67,3
1781,755,1
1781,847,4
1781,9,10
1782,1440,1
1783,105,1
1783,1183,2
1783,1231,18
1783,1246,3
1783,1280,2
1783,1344,2
1783,1346,9
1783,144,5
1783,1585,2
1783,1624,11
1783,1626,2
1783,1649,1
1783,1675,4
1783,1724,4
1783,1730,9
1783,1781,22
1783,1792,1
1783,1831,5
1783,204,2
1783,212,1
1783,221,2
1783,244,2
1783,260,2
1783,393,1
1783,405,1
1783,52,1
1783,523,1
1783,536,2
1783,538,2
1783,617,1
1783,645,1
1783,673,2
1783,697,4
1783,710,2
1784,3,11
1785,32,2
1785,67,1
1786,1231,1
1786,1255,3
1786,1280,8
1786,1308,1
1786,1344,11
1786,1491,2
1786,1517,4
1786,1546,3
1786,1585,1
1786,1603,1
1786,1624,1
1786,1724,3
1786,474,7
1787,291,2
1788,1543,1
1788,1585,1
1788,1771,4
1788,749,1
1788,95,1
1789,105,15
1789,1052,4
1789,1472,4
1789,1686,2
1789,1771,5
1789,32,7
1789,36,5
1789,44,1
1789,456,3
1789,674,1
1789,681,4
1789,95,3
179,164,1
179,32,1
1790,1,1
1791,1724,3
1791,32,2
1791,574,1
1792,1042,2
1792,105,1
1792,1052,2
1792,1168,5
1792,1285,10
1792,1310,5
1792,1373,2
1792,1399,1
1792,1583,1
1792,1644,1
1792,1741,1
1792,1783,1
1792,1899,1
1792,221,3
1792,278,1
1792,341,5
1792,474,3
1792,520,2
1792,620,3
1792,681,1
1792,72,4
1792,810,1
1793,1474,5
1793,3,1
1794,1127,1
1795,3,1
1796,1052,5
1796,1127,2
1796,125,3
1796,1332,1
1796,1343,4
1796,1543,1
1796,1601,1
1796,1686,4
1796,1716,2
1796,1741,1
1796,1750,2
1796,221,2
1796,224,2
1796,357,1
1796,431,3
1796,634,3
1796,67,8
1796,95,13
1797,1798,2
1798,1797,2
1799,1750,2
1799,8,2
18,19,1
18,9,1
180,105,5
180,1214,1
180,176,1
180,177,4
180,181,2
180,182,2
180,242,8
180,3,4
180,41,6
180,67,12
1800,1801,2
1800,44,2
1801,1800,2
1801,1802,2
1802,1801,2
1803,19,1
1804,1543,6
1805,193,1
1806,19,2
1806,523,1
1807,289,3
1807,3,3
1807,32,6
1807,41,2
1808,12,9
1808,1543,1
1808,1557,1
1808,1876,6
1808,95,6
1809,32,1
1809,67,1
181,1136,1
181,176,1
181,177,2
181,180,2
181,194,4
181,204,17
181,260,3
181,294,1
181,316,5
181,323,4
181,355,7
181,396,3
181,432,1
181,454,35
181,495,38
181,513,1
181,53,2
181,598,1
181,605,4
181,765,3
181,766,7
181,783,7
181,840,1
181,967,1
181,969,7
181,97,6
1810,1624,1
1811,1624,12
1811,1814,2
1811,525,11
1812,1813,1
1813,1812,1
1814,175,5
1814,1811,2
1814,523,2
1814,8,1
1815,1338,2
1816,1186,1
1817,523,1
1818,523,1
1819,523,1
182,180,2
182,194,2
182,523,1
1820,523,1
1821,523,1
1822,523,1
1823,523,1
1824,523,1
1825,523,1
1826,523,1
1827,523,1
1828,41,1
1829,32,1
183,103,2
183,1676,3
183,184,1
183,194,2
183,234,4
183,242,1
183,269,1
183,289,4
183,41,2
183,586,2
183,620,1
183,644,3
183,769,1
183,871,1
183,916,2
183,956,2
1830,518,1
1831,105,6
1831,12,5
1831,1543,3
1831,1752,2
1831,1783,5
1831,32,2
1831,431,3
1831,67,1
1832,1741,1
1833,1756,1
1834,843,1
1835,843,1
1836,1026,1
1836,1249,1
1836,1291,7
1836,1321,1
1836,1340,1
1836,1362,10
1836,1393,1
1836,143,1
1836,1540,2
1836,1724,19
1836,1839,2
1836,1863,1
1836,375,1
1836,398,16
1836,536,10
1836,697,1
1836,699,2
1837,681,1
1837,95,1
1838,32,1
1839,1397,3
1839,1543,1
1839,1700,8
1839,1836,2
1839,1844,1
1839,509,6
1839,681,7
1839,9,4
1839,95,5
184,101,10
184,1026,6
184,176,2
184,183,1
184,194,2
184,204,4
184,27,6
184,277,6
184,32,6
184,389,2
184,41,2
184,482,1
184,573,2
184,63,1
184,698,5
184,713,3
184,928,2
1840,1893,1
1840,95,1
1841,1217,1
1842,95,1
1843,1844,1
1843,95,1
1844,1839,1
1844,1843,1
1844,1845,1
1845,1758,1
1845,1844,1
1846,44,1
1847,1167,1
1847,1543,1
1847,1741,1
1847,1866,1
1847,1899,1
1848,1167,1
1848,1543,7
1848,342,3
1849,95,1
185,103,3
185,109,1
185,140,4
185,144,2
185,147,1
185,176,1
185,186,2
185,3,1
185,308,1
185,32,2
185,41,5
185,63,5
185,69,1
185,924,1
185,97,1
1850,44,1
1851,44,1
1852,1344,4
1852,1724,2
1852,1781,5
1852,1865,3
1852,44,2
1852,697,4
1853,1167,1
1854,224,2
1855,1543,1
1856,32,1
1857,32,1
1858,1601,1
1859,1052,8
1859,1601,6
1859,95,16
186,185,2
186,187,5
186,41,2
1860,1873,1
1860,494,3
1860,993,2
1861,1543,1
1862,1624,5
1862,1869,2
1862,601,2
1863,1836,1
1864,1624,10
1864,1878,2
1864,697,3
1865,1052,1
1865,1079,1
1865,1488,1
1865,1543,1
1865,1852,3
1865,1876,1
1865,1878,1
1865,674,5
1865,95,2
1866,1402,1
1866,1624,45
1866,1644,3
1866,1768,1
1866,1847,1
1866,44,10
1866,447,38
1866,697,1
1866,773,1
1866,868,8
1867,969,1
1868,1052,1
1868,1338,2
1868,1346,3
1868,1548,2
1868,1624,26
1868,1872,2
1868,711,2
1868,719,3
1869,1862,2
187,131,1
187,186,5
187,1897,2
1870,1488,1
1870,1543,3
1871,1624,9
1872,1601,1
1872,1868,2
1872,810,2
1872,847,1
1873,1860,1
1874,451,1
1875,1488,1
1875,1546,2
1875,1601,2
1876,1117,1
1876,1565,1
1876,1808,6
1876,1865,1
1876,1880,1
1876,27,4
1876,868,10
1876,983,1
1877,1488,1
1877,674,1
1878,1021,1
1878,1346,1
1878,1362,3
1878,1624,12
1878,1730,3
1878,1864,2
1878,1865,1
1878,32,6
1878,617,1
1879,1520,3
1879,1543,3
1879,1562,1
188,103,1
188,176,1
188,400,2
188,41,1
1880,1876,1
1881,1052,6
1881,1079,11
1881,1642,2
1881,1676,3
1881,1750,8
1882,19,3
1882,582,1
1883,1168,1
1884,1488,1
1885,1488,1
1886,1488,1
1887,1488,1
1888,1488,6
1889,1013,1
1889,1488,1
189,1068,1
189,1261,1
189,1291,2
189,132,1
189,1339,1
189,144,20
189,1641,1
189,1742,1
189,1749,5
189,175,2
189,199,1
189,302,2
189,307,4
189,34,3
189,349,2
189,358,3
189,36,38
189,371,1
189,42,4
189,44,13
189,443,1
189,483,5
189,579,1
189,626,1
189,635,1
189,682,1
189,708,10
189,712,72
189,72,2
189,735,3
189,774,1
189,8,3
189,802,2
189,859,3
189,862,1
189,868,1
1890,1487,1
1891,1601,1
1892,1280,3
1893,1840,1
1893,868,2
1894,1013,2
1895,1021,1
1896,221,1
1897,187,2
1898,711,2
1899,1097,1
1899,1215,1
1899,1217,1
1899,1284,1
1899,1372,1
1899,1417,1
1899,1436,1
1899,144,1
1899,1497,1
1899,1781,1
1899,1792,1
1899,1847,1
1899,204,1
1899,277,1
1899,306,1
1899,311,1
1899,314,1
1899,391,1
1899,447,1
1899,561,1
1899,61,1
1899,657,1
1899,713,1
1899,784,1
1899,8,1
1899,987,1
19,1015,1
19,1016,1
19,1026,1
19,1046,1
19,105,1
19,1068,1
19,1069,1
19,1072,1
19,1078,3
19,109,8
19,1098,2
19,1099,1
19,111,1
19,1130,7
19,1131,2
19,1132,3
19,1133,1
19,1136,1
19,114,4
19,1181,9
19,120,2
19,1207,2
19,1221,1
19,1246,6
19,1260,9
19,1281,3
19,1299,1
19,1313,20
19,134,1
19,139,1
19,1390,1
19,140,1
19,1430,3
19,1435,2
19,1483,1
19,1505,1
19,1573,1
19,158,1
19,1624,11
19,1645,6
19,1664,1
19,1715,1
19,1742,1
19,1749,1
19,175,1
19,18,1
19,1803,1
19,1806,2
19,1882,3
19,211,1
19,215,8
19,22,1
19,220,2
19,233,4
19,256,1
19,265,1
19,302,5
19,331,2
19,335,1
19,353,1
19,36,3
19,365,11
19,389,1
19,396,2
19,409,37
19,410,1
19,419,1
19,420,2
19,434,2
19,44,3
19,443,6
19,446,1
19,447,1
19,451,1
19,478,1
19,480,1
19,481,1
19,512,1
19,519,2
19,52,7
19,525,26
19,527,7
19,538,15
19,566,3
19,58,4
19,583,4
19,593,11
19,598,6
19,601,4
19,639,4
19,64,1
19,65,2
19,654,9
19,711,9
19,72,2
19,764,1
19,8,5
19,806,1
19,82,6
19,85,1
19,859,9
19,862,1
19,874,1
19,886,1
19,901,1
19,924,3
19,957,1
19,986,32
19,991,5
19,997,2
190,101,18
190,103,1
190,109,1
190,1543,1
190,176,1
190,193,2
190,276,1
190,652,3
190,9,1
191,1021,5
191,1049,2
191,1060,11
191,1097,12
191,1131,1
191,1187,1
191,121,2
191,131,1
191,136,1
191,1420,2
191,1421,1
191,147,1
191,1505,1
191,175,13
191,204,1
191,235,3
191,236,7
191,237,3
191,239,3
191,245,2
191,263,1
191,277,5
191,297,1
191,315,1
191,317,3
191,321,1
191,323,3
191,335,2
191,347,2
191,365,5
191,371,2
191,376,3
191,393,6
191,396,10
191,405,6
191,409,4
191,429,46
191,495,2
191,501,2
191,536,4
191,540,3
191,569,1
191,595,5
191,738,11
191,765,11
191,78,1
191,815,4
191,874,3
191,913,11
191,928,6
191,952,1
191,97,5
192,103,1
192,1717,1
192,176,1
192,41,1
193,101,2
193,1130,6
193,118,13
193,1215,3
193,1299,1
193,1338,1
193,1343,25
193,1362,2
193,1412,1
193,1434,3
193,144,11
193,149,5
193,1509,1
193,1540,3
193,1546,3
193,1565,4
193,1633,1
193,1646,7
193,1647,21
193,1742,1
193,1805,1
193,190,2
193,233,52
193,280,1
193,282,2
193,302,18
193,311,1
193,314,1
193,315,1
193,355,16
193,368,2
193,378,16
193,389,19
193,393,11
193,394,1
193,483,15
193,502,7
193,523,2
193,536,5
193,538,8
193,593,3
193,595,3
193,596,3
193,616,1
193,626,4
193,63,28
193,658,15
193,686,5
193,687,1
193,701,2
193,708,2
193,773,1
193,823,7
193,843,3
193,847,1
193,85,1
193,913,1
193,943,1
193,967,6
194,1,1
194,1004,13
194,1033,2
194,1039,1
194,1051,1
194,1056,1
194,1063,1
194,1083,1
194,1084,1
194,1085,1
194,1086,1
194,1097,2
194,1101,3
194,1127,2
194,1142,1
194,1178,6
194,118,3
194,1185,3
194,121,3
194,1215,1
194,1248,1
194,125,1
194,1270,3
194,1279,4
194,128,2
194,1284,2
194,131,3
194,132,2
194,1362,1
194,1379,2
194,1406,7
194,149,1
194,173,2
194,181,4
194,182,2
194,183,2
194,184,2
194,195,1
194,199,4
194,203,2
194,206,3
194,207,1
194,209,5
194,211,4
194,222,1
194,223,1
194,228,3
194,234,3
194,237,1
194,241,1
194,242,2
194,245,1
194,249,1
194,254,1
194,26,1
194,27,2
194,271,9
194,277,3
194,283,6
194,289,2
194,295,2
194,296,35
194,3,2
194,303,5
194,312,2
194,32,3
194,322,1
194,325,6
194,334,5
194,342,5
194,344,2
194,353,7
194,355,3
194,356,1
194,357,1
194,368,5
194,375,2
194,376,3
194,389,1
194,400,1
194,404,1
194,406,1
194,409,1
194,42,3
194,422,7
194,430,1
194,445,1
194,448,4
194,449,2
194,453,1
194,456,9
194,463,3
194,465,4
194,479,1
194,482,16
194,483,1
194,498,27
194,499,1
194,503,1
194,509,2
194,515,2
194,516,4
194,527,1
194,555,1
194,560,4
194,567,2
194,569,1
194,573,1
194,575,1
194,583,6
194,586,9
194,590,3
194,596,1
194,598,5
194,599,1
194,60,4
194,605,1
194,619,16
194,62,9
194,621,6
194,642,1
194,644,3
194,652,5
194,673,1
194,679,6
194,683,17
194,687,5
194,706,6
194,711,1
194,72,2
194,753,1
194,755,2
194,768,1
194,770,5
194,774,1
194,794,6
194,798,1
194,80,2
194,815,1
194,817,12
194,823,2
194,83,1
194,836,2
194,842,1
194,847,2
194,88,2
194,884,3
194,9,3
194,913,7
194,915,1
194,928,6
194,944,2
194,949,4
194,97,5
194,98,1
194,980,2
194,986,1
194,99,6
194,991,2
194,998,1
195,144,1
195,194,1
195,415,1
196,176,1
197,176,1
198,101,11
198,1302,6
198,1321,4
198,1565,1
198,1647,2
198,176,2
198,204,2
198,256,1
198,32,1
198,809,7
199,101,1
199,1050,3
199,1051,1
199,1060,12
199,1105,6
199,1139,1
199,1183,1
199,1185,3
199,1234,5
199,1237,4
199,1244,1
199,1255,3
199,1339,2
199,1346,1
199,1363,1
199,1364,3
199,1375,6
199,1413,2
199,1509,2
199,1582,7
199,1624,2
199,1717,1
199,1739,2
199,176,1
199,189,1
199,194,4
199,20,1
199,209,3
199,210,1
199,212,6
199,260,3
199,279,1
199,295,1
199,296,4
199,3,1
199,355,2
199,445,8
199,460,1
199,483,3
199,498,1
199,509,1
199,536,13
199,544,1
199,546,3
199,569,17
199,58,3
199,595,3
199,598,2
199,63,8
199,638,1
199,652,2
199,654,1
199,673,3
199,713,3
199,72,3
199,799,2
199,823,3
199,840,4
199,848,1
199,858,3
199,949,4
199,952,1
199,959,1
199,971,14
199,975,3
199,978,3
2,1,1
2,1127,1
2,3,7
2,400,1
2,5,1
20,103,1
20,176,1
20,199,1
20,21,2
20,275,4
20,400,1
20,9,1
200,176,1
201,1053,1
201,140,3
201,143,51
201,1616,1
201,1675,1
201,176,2
201,274,5
201,410,3
201,52,3
201,6,1
201,607,1
201,617,1
201,938,8
202,176,1
202,286,4
202,63,1
203,176,1
203,194,2
203,321,1
203,475,2
203,866,5
204,103,1
204,104,1
204,1070,4
204,1189,10
204,1224,1
204,1227,4
204,123,1
204,1239,2
204,1269,28
204,128,1
204,129,1
204,1356,1
204,1381,1
204,1415,2
204,1500,1
204,1539,4
204,1576,2
204,1669,1
204,176,2
204,1783,2
204,181,17
204,184,4
204,1899,1
204,191,1
204,198,2
204,205,1
204,212,4
204,221,4
204,241,1
204,242,1
204,250,6
204,257,1
204,262,1
204,266,2
204,271,2
204,276,2
204,284,1
204,288,1
204,294,1
204,298,11
204,303,4
204,327,1
204,336,2
204,339,1
204,346,3
204,374,3
204,404,1
204,418,1
204,42,2
204,432,2
204,456,13
204,479,1
204,48,13
204,481,3
204,482,19
204,498,25
204,509,2
204,51,24
204,536,3
204,540,1
204,542,5
204,567,2
204,571,1
204,609,3
204,611,6
204,615,8
204,62,2
204,645,2
204,667,8
204,68,13
204,704,3
204,714,2
204,725,3
204,770,1
204,777,12
204,79,2
204,794,2
204,797,2
204,81,1
204,830,6
204,949,5
204,999,1
205,204,1
205,304,1
206,194,3
207,194,1
208,101,3
209,105,1
209,1072,1
209,1217,1
209,1236,1
209,1255,4
209,1338,1
209,1489,6
209,1699,1
209,1701,1
209,194,5
209,199,3
209,212,3
209,242,10
209,299,3
209,32,3
209,321,2
209,344,1
209,355,3
209,36,1
209,365,2
209,396,1
209,398,1
209,429,3
209,437,1
209,456,1
209,527,2
209,583,2
209,594,4
209,598,2
209,713,3
209,809,1
209,823,8
209,9,2
209,991,2
21,20,2
21,25,1
210,103,1
210,199,1
211,1,8
211,101,1
211,103,2
211,128,4
211,1281,1
211,1546,5
211,1742,11
211,19,1
211,194,4
211,212,8
211,213,1
211,221,4
211,228,5
211,232,1
211,233,1
211,246,1
211,251,1
211,260,4
211,265,1
211,284,1
211,288,5
211,36,16
211,415,2
211,44,4
211,525,11
211,593,3
211,597,4
211,673,1
211,85,1
211,93,8
212,1004,7
212,105,3
212,1054,3
212,1056,2
212,1168,2
212,119,2
212,1289,5
212,1343,2
212,1507,5
212,1551,4
212,1756,1
212,1783,1
212,199,6
212,204,4
212,209,3
212,211,8
212,224,3
212,228,2
212,236,5
212,249,3
212,252,4
212,254,1
212,263,10
212,274,1
212,289,11
212,299,1
212,303,33
212,305,7
212,306,8
212,309,3
212,321,8
212,339,2
212,34,10
212,352,1
212,368,13
212,372,13
212,376,9
212,387,1
212,388,17
212,394,4
212,413,19
212,416,3
212,422,1
212,439,32
212,472,3
212,479,3
212,48,17
212,480,8
212,481,5
212,482,1
212,509,1
212,51,13
212,532,6
212,539,1
212,555,4
212,576,4
212,590,7
212,597,1
212,6,22
212,627,3
212,639,4
212,642,4
212,646,2
212,66,2
212,67,3
212,678,14
212,681,3
212,687,2
212,696,1
212,703,1
212,704,2
212,712,12
212,73,2
212,74,1
212,741,8
212,75,5
212,757,2
212,760,3
212,765,5
212,876,1
212,88,4
212,9,10
212,964,2
213,211,1
214,101,3
214,1068,1
214,1072,2
214,109,2
214,1117,1
214,1130,2
214,1181,1
214,1216,1
214,154,1
214,1573,1
214,1598,3
214,1644,6
214,175,6
214,215,3
214,220,5
214,266,1
214,274,1
214,282,2
214,286,1
214,297,1
214,302,3
214,36,2
214,396,11
214,437,1
214,44,6
214,475,10
214,500,1
214,512,4
214,525,14
214,56,3
214,564,1
214,583,17
214,584,2
214,626,1
214,652,3
214,697,9
214,712,3
214,713,2
214,768,4
214,815,1
214,839,1
214,859,3
214,862,1
214,868,1
215,103,8
215,19,8
215,214,3
215,41,1
215,51,7
215,62,2
215,652,1
215,67,3
216,176,1
216,41,1
216,9,1
217,176,1
218,176,1
219,1127,3
219,1181,2
219,124,1
219,1594,5
219,1737,2
219,242,1
219,32,8
219,321,6
219,719,1
22,19,1
22,46,1
22,9,2
220,1018,10
220,103,5
220,1042,2
220,1189,1
220,1310,5
220,1522,4
220,1601,12
220,1619,1
220,1686,2
220,1737,1
220,19,2
220,214,5
220,221,5
220,224,9
220,234,13
220,254,1
220,266,2
220,271,1
220,283,1
220,289,1
220,308,5
220,32,4
220,321,1
220,337,8
220,346,6
220,372,2
220,373,1
220,400,2
220,430,2
220,479,4
220,48,15
220,482,1
220,505,1
220,520,1
220,62,2
220,624,1
220,644,4
220,646,7
220,654,7
220,67,2
220,678,1
220,719,3
220,79,1
220,834,1
220,88,3
220,95,17
221,103,1
221,128,2
221,1282,3
221,1323,2
221,1339,1
221,1561,2
221,161,9
221,176,1
221,1783,2
221,1792,3
221,1796,2
221,1896,1
221,204,4
221,211,4
221,220,5
221,27,3
221,286,3
221,3,4
221,36,5
221,368,3
221,6,3
221,679,1
221,747,1
222,118,1
222,120,4
222,144,1
222,194,1
222,263,1
222,36,4
222,41,2
223,176,1
223,194,1
223,225,1
223,41,1
224,1246,7
224,1319,1
224,1402,11
224,144,4
224,1509,1
224,1624,7
224,1644,12
224,175,11
224,1796,2
224,1854,2
224,212,3
224,220,9
224,3,1
224,400,13
224,447,1
224,474,1
224,538,12
224,551,3
224,605,4
224,621,4
224,626,9
224,635,1
224,654,2
224,697,1
224,701,3
224,708,4
224,72,2
224,770,2
224,771,2
224,8,1
224,839,1
224,862,1
224,873,2
224,915,1
224,96,1
225,1281,4
225,1426,1
225,223,1
225,638,4
226,176,1
226,44,1
226,765,2
226,882,1
227,1234,3
227,144,1
227,26,1
228,103,3
228,1100,1
228,121,3
228,1246,6
228,1565,1
228,194,3
228,211,5
228,212,2
228,266,1
228,304,2
228,311,1
228,313,1
228,314,8
228,315,1
228,321,1
228,378,1
228,386,1
228,392,25
228,44,1
228,463,2
228,475,1
228,498,5
228,523,3
228,593,4
228,61,1
228,626,3
228,63,3
228,654,1
228,69,1
228,792,3
228,815,1
228,97,3
229,230,1
23,144,1
23,8,1
230,229,1
231,96,1
232,211,1
232,44,1
232,96,1
233,1013,2
233,103,1
233,1037,4
233,1113,5
233,1136,10
233,127,2
233,1542,1
233,155,2
233,1647,2
233,1676,14
233,1713,23
233,1738,13
233,176,2
233,19,4
233,193,52
233,211,1
233,321,1
233,372,7
233,38,1
233,42,2
233,481,3
233,620,2
233,701,1
233,732,2
233,781,1
233,797,3
233,810,27
233,88,1
233,9,2
234,1018,2
234,1039,1
234,1136,7
234,1183,4
234,1231,2
234,1244,2
234,1248,5
234,1255,10
234,1312,27
234,1412,1
234,144,1
234,1616,1
234,1624,10
234,166,2
234,1778,2
234,183,4
234,194,3
234,220,13
234,27,1
234,297,8
234,3,2
234,309,3
234,323,1
234,391,4
234,50,6
234,53,2
234,583,2
234,596,1
234,638,1
234,642,2
234,686,3
234,708,3
234,815,1
234,969,3
235,128,1
235,191,3
235,263,1
235,347,1
235,9,2
236,1043,2
236,1183,1
236,128,41
236,1421,2
236,147,1
236,191,7
236,212,5
236,239,3
236,242,2
236,260,4
236,266,1
236,321,2
236,36,2
236,368,11
236,372,1
236,389,25
236,407,7
236,409,1
236,424,1
236,474,2
236,501,30
236,509,8
236,549,1
236,552,1
236,617,3
236,62,4
236,638,3
236,67,1
236,713,3
237,191,3
237,194,1
237,308,2
237,32,2
237,711,1
238,1189,1
238,144,1
238,1502,1
239,1328,7
239,175,2
239,191,3
239,236,3
239,263,2
239,306,1
239,342,2
239,349,2
239,563,2
239,823,2
239,950,8
24,9,1
240,144,1
241,144,1
241,194,1
241,204,1
241,260,2
241,501,7
241,805,1
242,1178,3
242,1217,5
242,128,8
242,1283,1
242,1292,1
242,1313,1
242,1647,7
242,180,8
242,183,1
242,194,2
242,204,1
242,209,10
242,219,1
242,236,2
242,252,2
242,256,1
242,259,4
242,266,1
242,297,41
242,3,2
242,321,7
242,325,5
242,34,2
242,372,1
242,389,12
242,42,1
242,429,10
242,44,2
242,451,1
242,454,23
242,474,2
242,488,1
242,573,3
242,594,1
242,607,1
242,63,17
242,638,10
242,67,1
242,713,9
242,783,9
242,787,1
242,809,1
242,823,15
242,913,6
243,100,1
243,101,2
243,266,1
243,3,1
243,32,1
244,142,10
244,1783,2
244,415,10
244,448,15
244,586,15
244,808,5
244,9,1
245,102,1
245,1049,1
245,1146,1
245,1264,8
245,1283,7
245,163,2
245,1756,1
245,1762,1
245,191,2
245,194,1
245,309,2
245,334,2
245,339,2
245,388,2
245,542,2
245,573,2
245,60,2
245,615,4
245,699,3
245,710,3
245,881,2
245,883,2
246,211,1
247,144,1
247,248,2
248,176,5
248,247,2
248,283,6
248,297,2
248,374,4
248,375,9
248,41,1
248,482,1
248,603,5
249,1006,1
249,1021,8
249,1026,2
249,1060,1
249,1074,1
249,1103,1
249,1111,5
249,1117,2
249,1118,2
249,1130,1
249,1136,15
249,1138,12
249,1142,7
249,1181,5
249,1209,1
249,1214,1
249,1217,1
249,1231,3
249,1236,1
249,1238,5
249,1244,8
249,1246,2
249,1255,7
